dataset,dimension,relation,paper_orf_id,paper_chrom,paper_strand,paper_blocks,paper_start_codon,paper_stop_codon,paper_span_start,paper_span_end,paper_aa_len,pred_orf_id,pred_blocks,pred_start_codon,pred_stop_codon,pred_span_start,pred_span_end,pred_aa_len,delta_start_nt,delta_stop_nt,scope_class
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000047330.8_Kcne4_chr1:78816865-78817611:+_43,chr1,+,"78816865-78816996,78817610-78817611",78816865,78817611,78816865,78817611,43,P1_1:78816866_78817611:+:2:132,"78816866-78816996,78817611-78817611",78816866,78817611,78816866,78817611,43,1,0,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000047330.8_Kcne4_chr1:78816865-78817611:+_43,chr1,+,"78816865-78816996,78817610-78817611",78816865,78817611,78816865,78817611,43,P1_1:78816866_78817611:+:2:132,"78816866-78816996,78817611-78817611",78816866,78817611,78816866,78817611,43,1,0,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000051590.9_Map3k19_chr1:127854804-127854882:-_25,chr1,-,127854804-127854882,127854882,127854804,127854804,127854882,25,P1_1:127854805_127854882:-:1:78,127854805-127854882,127854882,127854805,127854805,127854882,25,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000051590.9_Map3k19_chr1:127854804-127854882:-_25,chr1,-,127854804-127854882,127854882,127854804,127854804,127854882,25,P1_1:127854805_127854882:-:1:78,127854805-127854882,127854882,127854805,127854805,127854882,25,0,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000043467.19_Zbtb37_chr1:161032755-161034153:-_24,chr1,-,"161032755-161032764,161034087-161034153",161034153,161032755,161032755,161034153,24,P1_1:161032756_161034153:-:2:75,"161032756-161032764,161034088-161034153",161034153,161032756,161032756,161034153,24,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000043467.19_Zbtb37_chr1:161032755-161034153:-_24,chr1,-,"161032755-161032764,161034087-161034153",161034153,161032755,161032755,161034153,24,P1_1:161032756_161034153:-:2:72,"161032756-161032761,161034088-161034153",161034153,161032756,161032756,161034153,23,0,1,uORF
unification+gencode:uORF,coordinate,pred_contains_paper,ENSMUSG00000026812.16_Tsc1_chr2:28658620-28658644:+_7,chr2,+,28658620-28658644,28658620,28658644,28658620,28658644,7,P1_2:28652208_28658676:+:2:96,"28652208-28652231,28658605-28658676",28652208,28658676,28652208,28658676,31,6412,32,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000026875.14_Traf1_chr2:34959500-34960867:-_19,chr2,-,"34959500-34959513,34960820-34960867",34960867,34959500,34959500,34960867,19,P1_2:34959501_34960867:-:2:60,"34959501-34959513,34960821-34960867",34960867,34959501,34959501,34960867,19,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000026875.14_Traf1_chr2:34959500-34960867:-_19,chr2,-,"34959500-34959513,34960820-34960867",34960867,34959500,34959500,34960867,19,P1_2:34959501_34960867:-:2:60,"34959501-34959513,34960821-34960867",34960867,34959501,34959501,34960867,19,0,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000036792.12_Mbd5_chr2:49245566-49245650:+_27,chr2,+,49245566-49245650,49245566,49245650,49245566,49245650,27,P1_2:49245567_49245650:+:1:84,49245567-49245650,49245567,49245650,49245567,49245650,27,1,0,uORF
unification+gencode:uORF,coordinate,pred_contains_paper,ENSMUSG00000036792.12_Mbd5_chr2:49245566-49245650:+_27,chr2,+,49245566-49245650,49245566,49245650,49245566,49245650,27,P1_2:49118786_49245650:+:3:234,"49118786-49118805,49169909-49170013,49245542-49245650",49118786,49245650,49118786,49245650,77,126780,0,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000036792.12_Mbd5_chr2:49245566-49245650:+_27,chr2,+,49245566-49245650,49245566,49245650,49245566,49245650,27,P1_2:49245567_49245650:+:1:84,49245567-49245650,49245567,49245650,49245567,49245650,27,1,0,uORF
unification+gencode:uORF,coordinate,pred_contains_paper,ENSMUSG00000075284.10_Wipf1_chr2:73453809-73453863:-_17,chr2,-,73453809-73453863,73453863,73453809,73453809,73453863,17,P1_2:73444570_73529460:-:3:228,"73444570-73444574,73447849-73447937,73529327-73529460",73529460,73444570,73444570,73529460,75,75597,9239,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000027329.9_Spef1_chr2:131174762-131174897:-_44,chr2,-,131174762-131174897,131174897,131174762,131174762,131174897,44,P1_2:131174763_131174897:-:1:135,131174763-131174897,131174897,131174763,131174763,131174897,44,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000027329.9_Spef1_chr2:131174762-131174897:-_44,chr2,-,131174762-131174897,131174897,131174762,131174762,131174897,44,P1_2:131174763_131174897:-:1:135,131174763-131174897,131174897,131174763,131174763,131174897,44,0,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000074766.10_Ism1_chr2:139678263-139678650:+_128,chr2,+,139678263-139678650,139678263,139678650,139678263,139678650,128,P1_2:139678264_139678650:+:1:387,139678264-139678650,139678264,139678650,139678264,139678650,128,1,0,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000074766.10_Ism1_chr2:139678263-139678650:+_128,chr2,+,139678263-139678650,139678263,139678650,139678263,139678650,128,P1_2:139678264_139678650:+:1:387,139678264-139678650,139678264,139678650,139678264,139678650,128,1,0,uORF
unification+gencode:uORF,coordinate,pred_contains_paper,ENSMUSG00000001768.16_Rin2_chr2:145786210-145786303:+_30,chr2,+,145786210-145786303,145786210,145786303,145786210,145786303,30,P1_2:145784857_145822301:+:3:210,"145784857-145784936,145786322-145786414,145822265-145822301",145784857,145822301,145784857,145822301,69,1353,35998,uORF
unification+gencode:uORF,coordinate,pred_contains_paper,ENSMUSG00000001768.16_Rin2_chr2:145786305-145786341:+_11,chr2,+,145786305-145786341,145786305,145786341,145786305,145786341,11,P1_2:145784857_145822301:+:3:210,"145784857-145784936,145786322-145786414,145822265-145822301",145784857,145822301,145784857,145822301,69,1448,35960,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000007659.18_Bcl2l1_chr2:152830232-152830289:-_18,chr2,-,152830232-152830289,152830289,152830232,152830232,152830289,18,P1_2:152830233_152830289:-:1:57,152830233-152830289,152830289,152830233,152830233,152830289,18,0,1,uORF
unification+gencode:uORF,coordinate,pred_contains_paper,ENSMUSG00000007659.18_Bcl2l1_chr2:152830232-152830289:-_18,chr2,-,152830232-152830289,152830289,152830232,152830232,152830289,18,P1_2:152829993_152830446:-:2:189,"152829993-152830120,152830386-152830446",152830446,152829993,152829993,152830446,62,157,239,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000007659.18_Bcl2l1_chr2:152830232-152830289:-_18,chr2,-,152830232-152830289,152830289,152830232,152830232,152830289,18,P1_2:152830233_152830289:-:1:57,152830233-152830289,152830289,152830233,152830233,152830289,18,0,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000070533.11_Wfdc8_chr2:164608953-164609037:-_27,chr2,-,164608953-164609037,164609037,164608953,164608953,164609037,27,P1_2:164608954_164609037:-:1:84,164608954-164609037,164609037,164608954,164608954,164609037,27,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000070533.11_Wfdc8_chr2:164608953-164609037:-_27,chr2,-,164608953-164609037,164609037,164608953,164608953,164609037,27,P1_2:164608954_164609037:-:1:84,164608954-164609037,164609037,164608954,164608954,164609037,27,0,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000039286.12_Fndc3b_chr3:27620651-27643065:-_47,chr3,-,"27620651-27620680,27642950-27643065",27643065,27620651,27620651,27643065,47,P1_3:27620652_27643065:-:2:144,"27620652-27620680,27642951-27643065",27643065,27620652,27620652,27643065,47,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000039286.12_Fndc3b_chr3:27620651-27643065:-_47,chr3,-,"27620651-27620680,27642950-27643065",27643065,27620651,27620651,27643065,47,P1_3:27620652_27643065:-:2:144,"27620652-27620680,27642951-27643065",27643065,27620652,27620652,27643065,47,0,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000037211.12_Spry1_chr3:37640643-37640754:+_36,chr3,+,37640643-37640754,37640643,37640754,37640643,37640754,36,P1_3:37640644_37640754:+:1:111,37640644-37640754,37640644,37640754,37640644,37640754,36,1,0,uORF
unification+gencode:uORF,coordinate,pred_contains_paper,ENSMUSG00000037211.12_Spry1_chr3:37640643-37640754:+_36,chr3,+,37640643-37640754,37640643,37640754,37640643,37640754,36,P1_3:37640112_37642649:+:2:792,"37640112-37640808,37642555-37642649",37640112,37642649,37640112,37642649,263,531,1895,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000037211.12_Spry1_chr3:37640643-37640754:+_36,chr3,+,37640643-37640754,37640643,37640754,37640643,37640754,36,P1_3:37640644_37640754:+:1:111,37640644-37640754,37640644,37640754,37640644,37640754,36,1,0,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000025764.14_Jade1_chr3:41563519-41581252:+_34,chr3,+,"41563519-41563566,41581194-41581252",41563519,41581252,41563519,41581252,34,P1_3:41563520_41581252:+:2:105,"41563520-41563566,41581195-41581252",41563520,41581252,41563520,41581252,34,1,0,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000025764.14_Jade1_chr3:41563519-41581252:+_34,chr3,+,"41563519-41563566,41581194-41581252",41563519,41581252,41563519,41581252,34,P1_3:41563668_41563730:+:1:63,41563668-41563730,41563668,41563730,41563668,41563730,20,149,17522,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000027800.14_Tm4sf1_chr3:57301593-57301789:-_34,chr3,-,"57301593-57301636,57301727-57301789",57301789,57301593,57301593,57301789,34,P1_3:57301594_57301789:-:2:105,"57301594-57301636,57301728-57301789",57301789,57301594,57301594,57301789,34,0,1,uORF
unification+gencode:uORF,coordinate,pred_contains_paper,ENSMUSG00000027800.14_Tm4sf1_chr3:57301593-57301789:-_34,chr3,-,"57301593-57301636,57301727-57301789",57301789,57301593,57301593,57301789,34,P1_3:57295079_57301789:-:2:66,"57295079-57295082,57301728-57301789",57301789,57295079,57295079,57301789,21,0,6514,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000027800.14_Tm4sf1_chr3:57301593-57301789:-_34,chr3,-,"57301593-57301636,57301727-57301789",57301789,57301593,57301593,57301789,34,P1_3:57301594_57301789:-:2:105,"57301594-57301636,57301728-57301789",57301789,57301594,57301594,57301789,34,0,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000027800.14_Tm4sf1_chr3:57295078-57301789:-_21,chr3,-,"57295078-57295082,57301727-57301789",57301789,57295078,57295078,57301789,21,P1_3:57295079_57301789:-:2:66,"57295079-57295082,57301728-57301789",57301789,57295079,57295079,57301789,21,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000027800.14_Tm4sf1_chr3:57295078-57301789:-_21,chr3,-,"57295078-57295082,57301727-57301789",57301789,57295078,57295078,57301789,21,P1_3:57301594_57301789:-:2:105,"57301594-57301636,57301728-57301789",57301789,57301594,57301594,57301789,34,0,6516,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000054690.17_Emcn_chr3:137341114-137341213:+_32,chr3,+,137341114-137341213,137341114,137341213,137341114,137341213,32,P1_3:137341115_137341213:+:1:99,137341115-137341213,137341115,137341213,137341115,137341213,32,1,0,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000054690.17_Emcn_chr3:137341114-137341213:+_32,chr3,+,137341114-137341213,137341114,137341213,137341114,137341213,32,P1_3:137341115_137341213:+:1:99,137341115-137341213,137341115,137341213,137341115,137341213,32,1,0,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000028268.14_Gbp3_chr3:142560170-142560257:+_28,chr3,+,142560170-142560257,142560170,142560257,142560170,142560257,28,P1_3:142560171_142560257:+:1:87,142560171-142560257,142560171,142560257,142560171,142560257,28,1,0,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000028268.14_Gbp3_chr3:142560170-142560257:+_28,chr3,+,142560170-142560257,142560170,142560257,142560170,142560257,28,P1_3:142560171_142560257:+:1:87,142560171-142560257,142560171,142560257,142560171,142560257,28,1,0,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000003032.8_Klf4_chr4:55532151-55532331:-_59,chr4,-,55532151-55532331,55532331,55532151,55532151,55532331,59,P1_4:55532152_55532331:-:1:180,55532152-55532331,55532331,55532152,55532152,55532331,59,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000003032.8_Klf4_chr4:55532151-55532331:-_59,chr4,-,55532151-55532331,55532331,55532151,55532151,55532331,59,P1_4:55532152_55532331:-:1:180,55532152-55532331,55532331,55532152,55532152,55532331,59,0,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000038764.14_Ptpn3_chr4:57270122-57282505:-_26,chr4,-,"57270122-57270177,57282479-57282505",57282505,57270122,57270122,57282505,26,P1_4:57270123_57282505:-:2:81,"57270123-57270177,57282480-57282505",57282505,57270123,57270123,57282505,26,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000038764.14_Ptpn3_chr4:57270122-57282505:-_26,chr4,-,"57270122-57270177,57282479-57282505",57282505,57270122,57270122,57282505,26,P1_4:57270123_57282505:-:2:81,"57270123-57270177,57282480-57282505",57282505,57270123,57270123,57282505,26,0,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000047671.8_Tctex1d4_chr4:117126981-117127282:+_37,chr4,+,"117126981-117127088,117127275-117127282",117126981,117127282,117126981,117127282,37,P1_4:117126982_117127282:+:2:114,"117126982-117127088,117127276-117127282",117126982,117127282,117126982,117127282,37,1,0,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000047671.8_Tctex1d4_chr4:117126981-117127282:+_37,chr4,+,"117126981-117127088,117127275-117127282",117126981,117127282,117126981,117127282,37,P1_4:117126982_117127282:+:2:114,"117126982-117127088,117127276-117127282",117126982,117127282,117126982,117127282,37,1,0,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000028849.17_Map7d1_chr4:126256097-126256151:-_17,chr4,-,126256097-126256151,126256151,126256097,126256097,126256151,17,P1_4:126256098_126256151:-:1:54,126256098-126256151,126256151,126256098,126256098,126256151,17,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000028849.17_Map7d1_chr4:126256097-126256151:-_17,chr4,-,126256097-126256151,126256151,126256097,126256097,126256151,17,P1_4:126256098_126256151:-:1:54,126256098-126256151,126256151,126256098,126256098,126256151,17,0,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000037366.14_Pafah2_chr4:134397513-134403010:+_37,chr4,+,"134397513-134397586,134402969-134403010",134397513,134403010,134397513,134403010,37,P1_4:134397514_134403010:+:2:114,"134397514-134397586,134402970-134403010",134397514,134403010,134397514,134403010,37,1,0,uORF
unification+gencode:uORF,coordinate,pred_contains_paper,ENSMUSG00000037366.14_Pafah2_chr4:134397513-134403010:+_37,chr4,+,"134397513-134397586,134402969-134403010",134397513,134403010,134397513,134403010,37,P1_4:134396408_134403084:+:2:132,"134396408-134396424,134402970-134403084",134396408,134403084,134396408,134403084,43,1105,74,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000037366.14_Pafah2_chr4:134397513-134403010:+_37,chr4,+,"134397513-134397586,134402969-134403010",134397513,134403010,134397513,134403010,37,P1_4:134397514_134403010:+:2:114,"134397514-134397586,134402970-134403010",134397514,134403010,134397514,134403010,37,1,0,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000006219.12_Fblim1_chr4:141595934-141606008:-_33,chr4,-,"141595934-141595948,141605920-141606008",141606008,141595934,141595934,141606008,33,P1_4:141595935_141606008:-:2:102,"141595935-141595948,141605921-141606008",141606008,141595935,141595935,141606008,33,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000006219.12_Fblim1_chr4:141595934-141606008:-_33,chr4,-,"141595934-141595948,141605920-141606008",141606008,141595934,141595934,141606008,33,P1_4:141595935_141602080:-:3:255,"141595935-141595948,141601567-141601709,141601983-141602080",141602080,141595935,141595935,141602080,84,3928,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000006219.12_Fblim1_chr4:141602079-141606008:-_32,chr4,-,"141602079-141602090,141605920-141606008",141606008,141602079,141602079,141606008,32,P1_4:141602080_141606008:-:2:99,"141602080-141602090,141605921-141606008",141606008,141602080,141602080,141606008,32,0,1,uORF
unification+gencode:uORF,coordinate,pred_contains_paper,ENSMUSG00000006219.12_Fblim1_chr4:141602079-141606008:-_32,chr4,-,"141602079-141602090,141605920-141606008",141606008,141602079,141602079,141606008,32,P1_4:141595935_141606008:-:2:102,"141595935-141595948,141605921-141606008",141606008,141595935,141595935,141606008,33,0,6144,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000006219.12_Fblim1_chr4:141602079-141606008:-_32,chr4,-,"141602079-141602090,141605920-141606008",141606008,141602079,141602079,141606008,32,P1_4:141602080_141606008:-:2:99,"141602080-141602090,141605921-141606008",141606008,141602080,141602080,141606008,32,0,1,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000006219.12_Fblim1_chr4:141601677-141606008:-_39,chr4,-,"141601677-141601709,141605920-141606008",141606008,141601677,141601677,141606008,39,P1_4:141601678_141606008:-:2:120,"141601678-141601709,141605921-141606008",141606008,141601678,141601678,141606008,39,0,1,uORF
unification+gencode:uORF,coordinate,pred_contains_paper,ENSMUSG00000006219.12_Fblim1_chr4:141601677-141606008:-_39,chr4,-,"141601677-141601709,141605920-141606008",141606008,141601677,141601677,141606008,39,P1_4:141595935_141606008:-:2:102,"141595935-141595948,141605921-141606008",141606008,141595935,141595935,141606008,33,0,5742,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000006219.12_Fblim1_chr4:141601677-141606008:-_39,chr4,-,"141601677-141601709,141605920-141606008",141606008,141601677,141601677,141606008,39,P1_4:141602080_141606008:-:2:99,"141602080-141602090,141605921-141606008",141606008,141602080,141602080,141606008,32,0,403,uORF
unification+gencode:uORF,sequence,pred_contained_by_paper,ENSMUSG00000039936.18_Pik3cd_chr4:149674146-149697066:-_21,chr4,-,"149674146-149674194,149697048-149697066",149697066,149674146,149674146,149697066,21,P1_4:149674147_149697066:-:2:66,"149674147-149674194,149697049-149697066",149697066,149674147,149674147,149697066,21,0,1,uORF
unification+gencode:uORF,coordinate,pred_contained_by_paper,ENSMUSG00000039936.18_Pik3cd_chr4:149674146-149697066:-_21,chr4,-,"149674146-149674194,149697048-149697066",149697066,149674146,149674146,149697066,21,P1_4:149674147_149697066:-:2:66,"149674147-149674194,149697049-149697066",149697066,149674147,149674147,149697066,21,0,1,uORF
